Date,Vteam,VPTS,Hteam,HPTS
2016-02-07 01:00:00,Denver Nuggets,101,New York Knicks,96
2016-02-07 01:00:00,Sacramento Kings,119,Boston Celtics,128
2016-02-07 02:00:00,Los Angeles Clippers,100,Miami Heat,93
2016-02-08 07:00:00,Los Angeles Clippers,98,Philadelphia 76ers,92
2016-02-08 07:00:00,Chicago Bulls,91,Charlotte Hornets,108
2016-02-08 07:00:00,Sacramento Kings,100,Cleveland Cavaliers,120
2016-02-08 07:00:00,Los Angeles Lakers,87,Indiana Pacers,89
2016-02-08 07:30:00,Denver Nuggets,104,Brooklyn Nets,105
2016-02-08 07:30:00,Toronto Raptors,103,Detroit Pistons,89
2016-02-08 08:00:00,Orlando Magic,117,Atlanta Hawks,110
2016-02-08 08:00:00,Portland Trail Blazers,112,Memphis Grizzlies,106
2016-02-08 08:00:00,New Orleans Pelicans,116,Minnesota Timberwolves,102
2016-02-08 09:00:00,Oklahoma City Thunder,122,Phoenix Suns,106
2016-02-09 08:00:00,Washington Wizards,111,New York Knicks,108
2016-02-09 08:00:00,San Antonio Spurs,119,Miami Heat,101
2016-02-09 08:00:00,Boston Celtics,111,Milwaukee Bucks,112
2016-02-09 08:30:00,Utah Jazz,121,Dallas Mavericks,119
2016-02-09 10:30:00,Houston Rockets,110,Golden State Warriors,123
2016-02-10 07:00:00,Sacramento Kings,114,Philadelphia 76ers,110
2016-02-10 07:00:00,Charlotte Hornets,117,Indiana Pacers,95
2016-02-10 07:00:00,San Antonio Spurs,98,Orlando Magic,96
2016-02-10 07:30:00,Denver Nuggets,103,Detroit Pistons,92
2016-02-10 07:30:00,Los Angeles Clippers,134,Boston Celtics,139
2016-02-10 07:30:00,Memphis Grizzlies,109,Brooklyn Nets,90
2016-02-10 08:00:00,Atlanta Hawks,113,Chicago Bulls,90
2016-02-10 08:00:00,Toronto Raptors,112,Minnesota Timberwolves,117
2016-02-10 08:00:00,Utah Jazz,96,New Orleans Pelicans,100
2016-02-10 08:00:00,Los Angeles Lakers,111,Cleveland Cavaliers,120
2016-02-10 09:00:00,Golden State Warriors,112,Phoenix Suns,104
2016-02-10 10:30:00,Houston Rockets,103,Portland Trail Blazers,116
2016-02-11 08:00:00,Washington Wizards,92,Milwaukee Bucks,99
2016-02-11 08:00:00,New Orleans Pelicans,95,Oklahoma City Thunder,121
2016-02-18 07:00:00,Utah Jazz,89,Washington Wizards,103
2016-02-18 08:00:00,Chicago Bulls,95,Cleveland Cavaliers,106
2016-02-18 10:30:00,San Antonio Spurs,86,Los Angeles Clippers,105
2016-02-19 07:00:00,Dallas Mavericks,104,Orlando Magic,110
2016-02-19 07:00:00,Detroit Pistons,86,Washington Wizards,98
2016-02-19 07:30:00,New York Knicks,98,Brooklyn Nets,109
2016-02-19 08:00:00,Miami Heat,115,Atlanta Hawks,111
2016-02-19 08:00:00,Indiana Pacers,101,Oklahoma City Thunder,98
2016-02-19 08:00:00,Philadelphia 76ers,114,New Orleans Pelicans,121
2016-02-19 08:00:00,Toronto Raptors,106,Chicago Bulls,116
2016-02-19 08:00:00,Minnesota Timberwolves,104,Memphis Grizzlies,109
2016-02-19 08:00:00,Charlotte Hornets,98,Milwaukee Bucks,95
2016-02-19 09:30:00,Houston Rockets,116,Phoenix Suns,100
2016-02-19 10:00:00,Golden State Warriors,105,Portland Trail Blazers,137
2016-02-19 10:00:00,Denver Nuggets,110,Sacramento Kings,116
2016-02-19 10:30:00,San Antonio Spurs,119,Los Angeles Lakers,113
2016-02-19 10:30:00,Boston Celtics,93,Utah Jazz,111
2016-02-20 07:30:00,Milwaukee Bucks,117,Atlanta Hawks,109
2016-02-20 07:30:00,Washington Wizards,94,Miami Heat,114
2016-02-20 08:00:00,New York Knicks,103,Minnesota Timberwolves,95
2016-02-20 08:30:00,Golden State Warriors,115,Los Angeles Clippers,112
2016-02-21 03:30:00,Cleveland Cavaliers,115,Oklahoma City Thunder,92
2016-02-21 03:30:00,New Orleans Pelicans,111,Detroit Pistons,106
2016-02-21 05:00:00,San Antonio Spurs,118,Phoenix Suns,111
2016-02-21 05:00:00,Boston Celtics,121,Denver Nuggets,101
2016-02-21 06:00:00,Indiana Pacers,105,Orlando Magic,102
2016-02-21 06:00:00,Memphis Grizzlies,85,Toronto Raptors,98
2016-02-21 06:00:00,Charlotte Hornets,104,Brooklyn Nets,96
2016-02-21 07:00:00,Philadelphia 76ers,103,Dallas Mavericks,129
2016-02-21 08:00:00,Los Angeles Lakers,115,Chicago Bulls,126
2016-02-21 09:00:00,Utah Jazz,111,Portland Trail Blazers,115
2016-02-22 07:00:00,Detroit Pistons,96,Cleveland Cavaliers,88
2016-02-22 07:30:00,Indiana Pacers,93,Miami Heat,101
2016-02-22 07:30:00,Toronto Raptors,122,New York Knicks,95
2016-02-22 08:00:00,Golden State Warriors,102,Atlanta Hawks,92
2016-02-22 08:00:00,Los Angeles Lakers,101,Milwaukee Bucks,108
2016-02-22 08:00:00,Boston Celtics,122,Minnesota Timberwolves,124
2016-02-22 10:30:00,Phoenix Suns,84,Los Angeles Clippers,124
2016-02-23 07:00:00,New Orleans Pelicans,89,Washington Wizards,109
2016-02-23 07:00:00,Orlando Magic,124,Philadelphia 76ers,115
2016-02-23 09:00:00,Houston Rockets,114,Utah Jazz,117
2016-02-23 09:00:00,Sacramento Kings,114,Denver Nuggets,110
2016-02-23 10:00:00,Brooklyn Nets,104,Portland Trail Blazers,112
2016-02-24 07:00:00,Charlotte Hornets,103,Cleveland Cavaliers,114
2016-02-24 07:00:00,New York Knicks,105,Indiana Pacers,108
2016-02-24 07:30:00,Philadelphia 76ers,91,Detroit Pistons,111
2016-02-24 07:30:00,Minnesota Timberwolves,105,Toronto Raptors,114
2016-02-24 07:30:00,Golden State Warriors,118,Miami Heat,112
2016-02-24 08:00:00,Los Angeles Lakers,119,Memphis Grizzlies,128
2016-02-24 08:00:00,Washington Wizards,104,Chicago Bulls,109
2016-02-24 08:30:00,Oklahoma City Thunder,116,Dallas Mavericks,103
2016-02-24 10:30:00,San Antonio Spurs,108,Sacramento Kings,92
2016-02-24 10:30:00,Denver Nuggets,87,Los Angeles Clippers,81
2016-02-25 07:00:00,Golden State Warriors,130,Orlando Magic,114
2016-02-25 07:30:00,Milwaukee Bucks,107,Boston Celtics,112
2016-02-25 08:00:00,Oklahoma City Thunder,119,New Orleans Pelicans,123
2016-02-25 09:00:00,Brooklyn Nets,116,Phoenix Suns,106
2016-02-25 10:30:00,Houston Rockets,119,Portland Trail Blazers,105
2016-02-25 10:30:00,San Antonio Spurs,96,Utah Jazz,78
2016-02-26 07:00:00,Washington Wizards,103,Philadelphia 76ers,94
2016-02-26 07:00:00,Charlotte Hornets,96,Indiana Pacers,95
2016-02-26 07:30:00,Orlando Magic,95,New York Knicks,108
2016-02-26 07:30:00,Cleveland Cavaliers,97,Toronto Raptors,99
2016-02-26 08:00:00,Chicago Bulls,88,Atlanta Hawks,103
2016-02-26 08:30:00,Denver Nuggets,116,Dallas Mavericks,122
2016-02-26 10:00:00,Los Angeles Clippers,117,Sacramento Kings,107
2016-02-26 10:30:00,Memphis Grizzlies,112,Los Angeles Lakers,95
2016-02-27 03:00:00,Miami Heat,89,Boston Celtics,101
2016-02-27 07:00:00,Minnesota Timberwolves,112,New Orleans Pelicans,110
2016-02-27 08:00:00,San Antonio Spurs,104,Houston Rockets,94
2016-02-27 08:00:00,Portland Trail Blazers,103,Chicago Bulls,95
2016-02-27 08:30:00,Golden State Warriors,121,Oklahoma City Thunder,118
2016-02-27 08:30:00,Detroit Pistons,102,Milwaukee Bucks,91
2016-02-27 09:30:00,Memphis Grizzlies,106,Phoenix Suns,111
2016-02-27 09:30:00,Brooklyn Nets,98,Utah Jazz,96
2016-02-28 01:00:00,Cleveland Cavaliers,99,Washington Wizards,113
2016-02-28 03:30:00,Charlotte Hornets,76,Atlanta Hawks,87
2016-02-28 06:00:00,Philadelphia 76ers,116,Orlando Magic,130
2016-02-28 06:00:00,Toronto Raptors,101,Detroit Pistons,114
2016-02-28 06:00:00,Portland Trail Blazers,111,Indiana Pacers,102
2016-02-28 07:00:00,Minnesota Timberwolves,101,Dallas Mavericks,128
2016-02-28 07:30:00,Miami Heat,98,New York Knicks,81
2016-02-29 07:00:00,Philadelphia 76ers,108,Washington Wizards,116
2016-02-29 07:00:00,Indiana Pacers,96,Cleveland Cavaliers,100
2016-02-29 07:30:00,Utah Jazz,95,Boston Celtics,100
2016-02-29 08:00:00,Houston Rockets,121,Milwaukee Bucks,128
2016-02-29 09:00:00,Memphis Grizzlies,103,Denver Nuggets,96
2016-02-29 10:00:00,Oklahoma City Thunder,131,Sacramento Kings,116
2016-02-29 10:30:00,Brooklyn Nets,95,Los Angeles Clippers,105
2016-03-01 07:00:00,Phoenix Suns,92,Charlotte Hornets,126
2016-03-01 07:30:00,Chicago Bulls,111,Miami Heat,129
2016-03-01 07:30:00,Portland Trail Blazers,104,New York Knicks,85
2016-03-01 08:30:00,Orlando Magic,108,Dallas Mavericks,121
2016-03-01 10:30:00,Brooklyn Nets,101,Los Angeles Lakers,107
2016-03-01 10:30:00,Atlanta Hawks,105,Golden State Warriors,109
2016-03-02 07:00:00,Chicago Bulls,89,Orlando Magic,102
2016-03-02 07:00:00,Charlotte Hornets,119,Philadelphia 76ers,99
2016-03-02 07:30:00,Portland Trail Blazers,93,Boston Celtics,116
2016-03-02 07:30:00,Utah Jazz,94,Toronto Raptors,104
2016-03-02 08:00:00,New Orleans Pelicans,95,Houston Rockets,100
2016-03-02 08:00:00,Sacramento Kings,98,Memphis Grizzlies,104
2016-03-02 08:00:00,Indiana Pacers,104,Milwaukee Bucks,99
2016-03-02 08:00:00,Washington Wizards,104,Minnesota Timberwolves,98
2016-03-02 08:00:00,Detroit Pistons,81,San Antonio Spurs,97
2016-03-02 09:00:00,Los Angeles Lakers,107,Denver Nuggets,117
2016-03-02 10:30:00,Oklahoma City Thunder,98,Los Angeles Clippers,103
2016-03-03 07:30:00,Phoenix Suns,92,Miami Heat,108
2016-03-03 08:00:00,San Antonio Spurs,94,New Orleans Pelicans,86
2016-03-03 08:30:00,Sacramento Kings,104,Dallas Mavericks,101
2016-03-03 10:30:00,Oklahoma City Thunder,106,Golden State Warriors,121
2016-03-04 07:00:00,Phoenix Suns,102,Orlando Magic,84
2016-03-04 07:00:00,Indiana Pacers,101,Charlotte Hornets,108
2016-03-04 07:00:00,Miami Heat,112,Philadelphia 76ers,102
2016-03-04 07:30:00,New York Knicks,104,Boston Celtics,105
2016-03-04 07:30:00,Portland Trail Blazers,115,Toronto Raptors,117
2016-03-04 08:00:00,Washington Wizards,83,Cleveland Cavaliers,108
2016-03-04 08:00:00,Utah Jazz,88,Memphis Grizzlies,94
2016-03-04 08:00:00,Minnesota Timberwolves,101,Milwaukee Bucks,116
2016-03-04 09:00:00,Brooklyn Nets,121,Denver Nuggets,120
2016-03-04 10:30:00,Atlanta Hawks,106,Los Angeles Lakers,77
2016-03-05 07:00:00,Boston Celtics,103,Cleveland Cavaliers,120
2016-03-05 07:00:00,Utah Jazz,106,New Orleans Pelicans,94
2016-03-05 07:00:00,Detroit Pistons,89,New York Knicks,102
2016-03-05 07:00:00,Indiana Pacers,100,Washington Wizards,99
2016-03-05 08:00:00,Brooklyn Nets,118,Minnesota Timberwolves,132
2016-03-05 08:30:00,Houston Rockets,100,Chicago Bulls,108
2016-03-05 08:30:00,Sacramento Kings,94,San Antonio Spurs,104
2016-03-05 10:30:00,Atlanta Hawks,107,Los Angeles Clippers,97
2016-03-06 03:30:00,Golden State Warriors,95,Los Angeles Lakers,112
2016-03-06 03:30:00,Oklahoma City Thunder,104,Milwaukee Bucks,96
2016-03-06 04:00:00,Phoenix Suns,109,Memphis Grizzlies,100
2016-03-06 05:00:00,Dallas Mavericks,114,Denver Nuggets,116
2016-03-06 06:00:00,Portland Trail Blazers,103,Detroit Pistons,123
2016-03-06 06:00:00,Philadelphia 76ers,98,Miami Heat,103
2016-03-06 06:30:00,Houston Rockets,113,Toronto Raptors,107
2016-03-07 07:00:00,San Antonio Spurs,91,Indiana Pacers,99
2016-03-07 07:00:00,Memphis Grizzlies,106,Cleveland Cavaliers,103
2016-03-07 07:00:00,Minnesota Timberwolves,103,Charlotte Hornets,108
2016-03-07 08:00:00,Milwaukee Bucks,90,Chicago Bulls,100
2016-03-07 08:00:00,Sacramento Kings,112,New Orleans Pelicans,115
2016-03-07 08:30:00,Los Angeles Clippers,109,Dallas Mavericks,90
2016-03-07 10:30:00,Orlando Magic,113,Golden State Warriors,119
2016-03-08 07:30:00,Brooklyn Nets,99,Toronto Raptors,104
2016-03-08 08:00:00,San Antonio Spurs,116,Minnesota Timberwolves,91
2016-03-08 09:00:00,New York Knicks,94,Denver Nuggets,110
2016-03-08 09:00:00,Atlanta Hawks,91,Utah Jazz,84
2016-03-08 10:00:00,Washington Wizards,109,Portland Trail Blazers,116
2016-03-08 10:30:00,Orlando Magic,98,Los Angeles Lakers,107
2016-03-09 07:00:00,New Orleans Pelicans,113,Charlotte Hornets,122
2016-03-09 07:00:00,Houston Rockets,118,Philadelphia 76ers,104
2016-03-09 07:00:00,Memphis Grizzlies,96,Boston Celtics,116
2016-03-09 08:00:00,Miami Heat,108,Milwaukee Bucks,114
2016-03-09 08:30:00,Detroit Pistons,102,Dallas Mavericks,96
2016-03-09 09:00:00,New York Knicks,128,Phoenix Suns,97
2016-03-09 09:30:00,Los Angeles Clippers,108,Oklahoma City Thunder,120
2016-03-09 10:00:00,Cleveland Cavaliers,120,Sacramento Kings,111
2016-03-09 10:30:00,Utah Jazz,94,Golden State Warriors,115
2016-03-10 07:30:00,Atlanta Hawks,96,Toronto Raptors,104
2016-03-10 08:00:00,Chicago Bulls,101,San Antonio Spurs,109
2016-03-10 09:00:00,Phoenix Suns,98,Denver Nuggets,116
2016-03-10 10:30:00,Cleveland Cavaliers,120,Los Angeles Lakers,108
2016-03-11 07:00:00,Brooklyn Nets,89,Philadelphia 76ers,95
2016-03-11 07:00:00,Detroit Pistons,103,Charlotte Hornets,118
2016-03-11 07:30:00,Houston Rockets,102,Boston Celtics,98
2016-03-11 08:00:00,New Orleans Pelicans,114,Memphis Grizzlies,121
2016-03-11 08:00:00,Minnesota Timberwolves,99,Oklahoma City Thunder,96
2016-03-11 08:00:00,Miami Heat,118,Chicago Bulls,96
2016-03-11 09:00:00,Washington Wizards,93,Utah Jazz,114
2016-03-11 10:00:00,Orlando Magic,107,Sacramento Kings,100
2016-03-11 10:30:00,Portland Trail Blazers,112,Golden State Warriors,128
2016-03-11 10:30:00,New York Knicks,94,Los Angeles Clippers,101
2016-03-12 02:00:00,Indiana Pacers,112,Dallas Mavericks,105
2016-03-12 07:00:00,Detroit Pistons,125,Philadelphia 76ers,111
2016-03-12 07:00:00,Miami Heat,104,Toronto Raptors,112
2016-03-12 07:00:00,Houston Rockets,109,Charlotte Hornets,125
2016-03-12 07:30:00,New Orleans Pelicans,92,Milwaukee Bucks,103
2016-03-12 07:30:00,Memphis Grizzlies,83,Atlanta Hawks,95
2016-03-12 08:30:00,Oklahoma City Thunder,85,San Antonio Spurs,93
2016-03-12 09:30:00,Washington Wizards,100,Denver Nuggets,116
2016-03-12 10:30:00,Phoenix Suns,116,Golden State Warriors,123
2016-03-12 10:30:00,Orlando Magic,84,Portland Trail Blazers,121
2016-03-13 03:30:00,Cleveland Cavaliers,114,Los Angeles Clippers,90
2016-03-13 06:00:00,Indiana Pacers,75,Atlanta Hawks,104
2016-03-13 06:00:00,Utah Jazz,108,Sacramento Kings,99
2016-03-13 08:00:00,Milwaukee Bucks,109,Brooklyn Nets,100
2016-03-13 09:30:00,New York Knicks,90,Los Angeles Lakers,87
2016-03-14 07:00:00,Dallas Mavericks,107,Charlotte Hornets,96
2016-03-14 07:30:00,Denver Nuggets,119,Miami Heat,124
2016-03-14 07:30:00,Chicago Bulls,109,Toronto Raptors,107
2016-03-14 08:00:00,Portland Trail Blazers,94,Oklahoma City Thunder,128
2016-03-14 08:00:00,Detroit Pistons,81,Washington Wizards,124
2016-03-14 08:00:00,Memphis Grizzlies,81,Houston Rockets,130
2016-03-14 10:00:00,Minnesota Timberwolves,104,Phoenix Suns,107
2016-03-14 10:30:00,New Orleans Pelicans,107,Golden State Warriors,125
2016-03-14 10:30:00,Cleveland Cavaliers,85,Utah Jazz,94
2016-03-15 07:00:00,Boston Celtics,98,Indiana Pacers,103
2016-03-15 07:00:00,Denver Nuggets,110,Orlando Magic,116
2016-03-15 07:30:00,Philadelphia 76ers,114,Brooklyn Nets,131
2016-03-15 08:00:00,Toronto Raptors,107,Milwaukee Bucks,89
2016-03-15 08:30:00,Los Angeles Clippers,87,San Antonio Spurs,108
2016-03-15 10:30:00,Sacramento Kings,106,Los Angeles Lakers,98
2016-03-16 07:00:00,Chicago Bulls,96,Washington Wizards,117
2016-03-16 07:00:00,Dallas Mavericks,98,Cleveland Cavaliers,99
2016-03-16 07:00:00,Oklahoma City Thunder,130,Boston Celtics,109
2016-03-16 07:00:00,Orlando Magic,99,Charlotte Hornets,107
2016-03-16 07:30:00,Atlanta Hawks,118,Detroit Pistons,114
2016-03-16 08:00:00,Minnesota Timberwolves,114,Memphis Grizzlies,108
2016-03-16 09:30:00,Los Angeles Clippers,122,Houston Rockets,106
2016-03-16 10:00:00,New Orleans Pelicans,123,Sacramento Kings,108
2016-03-16 10:30:00,New York Knicks,85,Golden State Warriors,121
2016-03-17 07:00:00,Washington Wizards,99,Philadelphia 76ers,94
2016-03-17 07:00:00,Toronto Raptors,101,Indiana Pacers,94
2016-03-17 07:30:00,Charlotte Hornets,109,Miami Heat,106
2016-03-17 08:00:00,Denver Nuggets,98,Atlanta Hawks,116
2016-03-17 08:00:00,Memphis Grizzlies,86,Milwaukee Bucks,96
2016-03-17 08:00:00,Brooklyn Nets,102,Chicago Bulls,118
2016-03-17 08:30:00,Portland Trail Blazers,110,San Antonio Spurs,118
2016-03-17 09:00:00,Phoenix Suns,69,Utah Jazz,103
2016-03-18 07:00:00,Oklahoma City Thunder,111,Philadelphia 76ers,97
2016-03-18 07:00:00,Cleveland Cavaliers,109,Orlando Magic,103
2016-03-18 07:30:00,Boston Celtics,91,Toronto Raptors,105
2016-03-18 07:30:00,Sacramento Kings,108,Detroit Pistons,115
2016-03-18 08:00:00,Portland Trail Blazers,117,New Orleans Pelicans,112
2016-03-18 08:00:00,Minnesota Timberwolves,111,Houston Rockets,116
2016-03-18 08:30:00,Golden State Warriors,130,Dallas Mavericks,112
2016-03-18 10:30:00,Phoenix Suns,95,Los Angeles Lakers,90
2016-03-19 06:00:00,Denver Nuggets,101,Charlotte Hornets,93
2016-03-19 07:00:00,Brooklyn Nets,103,Detroit Pistons,115
2016-03-19 07:00:00,Oklahoma City Thunder,115,Indiana Pacers,111
2016-03-19 07:00:00,New York Knicks,89,Washington Wizards,99
2016-03-19 07:30:00,Houston Rockets,97,Atlanta Hawks,109
2016-03-19 07:30:00,Cleveland Cavaliers,101,Miami Heat,122
2016-03-19 08:00:00,Utah Jazz,85,Chicago Bulls,92
2016-03-19 08:00:00,Los Angeles Clippers,102,Memphis Grizzlies,113
2016-03-19 08:30:00,Golden State Warriors,79,San Antonio Spurs,87
2016-03-20 04:00:00,Portland Trail Blazers,120,Dallas Mavericks,132
2016-03-20 04:30:00,Orlando Magic,100,Toronto Raptors,105
2016-03-20 06:00:00,Los Angeles Clippers,105,New Orleans Pelicans,109
2016-03-20 06:00:00,Boston Celtics,120,Philadelphia 76ers,105
2016-03-20 07:00:00,Utah Jazz,94,Milwaukee Bucks,85
2016-03-20 07:30:00,Sacramento Kings,88,New York Knicks,80
2016-03-21 07:00:00,Philadelphia 76ers,75,Indiana Pacers,91
2016-03-21 07:00:00,Denver Nuggets,91,Cleveland Cavaliers,124
2016-03-21 07:00:00,San Antonio Spurs,88,Charlotte Hornets,91
2016-03-21 07:30:00,Milwaukee Bucks,91,Detroit Pistons,92
2016-03-21 07:30:00,Orlando Magic,96,Boston Celtics,107
2016-03-21 08:00:00,Washington Wizards,117,Atlanta Hawks,102
2016-03-21 08:00:00,Golden State Warriors,109,Minnesota Timberwolves,104
2016-03-21 08:00:00,Sacramento Kings,102,Chicago Bulls,109
2016-03-21 10:00:00,Memphis Grizzlies,103,Phoenix Suns,97
2016-03-22 07:30:00,Charlotte Hornets,105,Brooklyn Nets,100
2016-03-22 08:00:00,Miami Heat,113,New Orleans Pelicans,99
2016-03-22 08:00:00,Houston Rockets,107,Oklahoma City Thunder,111
2016-03-22 10:30:00,Memphis Grizzlies,100,Los Angeles Lakers,107
2016-03-23 07:00:00,Milwaukee Bucks,104,Cleveland Cavaliers,113
2016-03-23 07:00:00,Atlanta Hawks,122,Washington Wizards,101
2016-03-23 07:30:00,Toronto Raptors,79,Boston Celtics,91
2016-03-23 07:30:00,Orlando Magic,102,Detroit Pistons,118
2016-03-23 08:00:00,Utah Jazz,89,Houston Rockets,87
2016-03-23 08:00:00,Sacramento Kings,104,Minnesota Timberwolves,113
2016-03-23 08:00:00,New York Knicks,115,Chicago Bulls,107
2016-03-23 08:30:00,Miami Heat,88,San Antonio Spurs,112
2016-03-23 09:00:00,Philadelphia 76ers,103,Denver Nuggets,104
2016-03-23 10:00:00,Los Angeles Lakers,107,Phoenix Suns,119
2016-03-23 10:00:00,Dallas Mavericks,103,Portland Trail Blazers,109
2016-03-23 10:30:00,Los Angeles Clippers,98,Golden State Warriors,114
2016-03-24 07:00:00,New Orleans Pelicans,84,Indiana Pacers,92
2016-03-24 07:30:00,Cleveland Cavaliers,95,Brooklyn Nets,104
2016-03-24 07:30:00,Chicago Bulls,94,New York Knicks,106
2016-03-24 08:00:00,Utah Jazz,91,Oklahoma City Thunder,113
2016-03-24 10:30:00,Portland Trail Blazers,94,Los Angeles Clippers,96
2016-03-25 07:00:00,Minnesota Timberwolves,132,Washington Wizards,129
2016-03-25 07:30:00,Charlotte Hornets,105,Detroit Pistons,112
2016-03-25 08:00:00,Orlando Magic,97,Miami Heat,108
2016-03-25 08:00:00,Toronto Raptors,109,Houston Rockets,112
2016-03-25 08:00:00,Milwaukee Bucks,90,Atlanta Hawks,101
2016-03-25 08:30:00,Memphis Grizzlies,104,San Antonio Spurs,110
2016-03-25 10:00:00,Phoenix Suns,94,Sacramento Kings,116
2016-03-25 10:30:00,Denver Nuggets,116,Los Angeles Lakers,105
2016-03-25 10:30:00,Dallas Mavericks,120,Golden State Warriors,128
2016-03-26 06:00:00,Indiana Pacers,110,Brooklyn Nets,120
2016-03-26 07:00:00,Chicago Bulls,89,Orlando Magic,111
2016-03-26 07:00:00,Toronto Raptors,115,New Orleans Pelicans,91
2016-03-26 07:30:00,Atlanta Hawks,112,Detroit Pistons,95
2016-03-26 07:30:00,Cleveland Cavaliers,107,New York Knicks,93
2016-03-26 08:00:00,San Antonio Spurs,92,Oklahoma City Thunder,111
2016-03-26 08:00:00,Utah Jazz,93,Minnesota Timberwolves,84
2016-03-26 08:30:00,Charlotte Hornets,115,Milwaukee Bucks,91
2016-03-26 10:00:00,Boston Celtics,102,Phoenix Suns,99
2016-03-26 10:00:00,Philadelphia 76ers,105,Portland Trail Blazers,108
2016-03-27 03:30:00,Denver Nuggets,90,Los Angeles Clippers,105
2016-03-27 06:00:00,Houston Rockets,101,Indiana Pacers,104
2016-03-27 06:00:00,Dallas Mavericks,111,Sacramento Kings,133
2016-03-27 08:00:00,Philadelphia 76ers,105,Golden State Warriors,117
2016-03-27 09:30:00,Washington Wizards,101,Los Angeles Lakers,88
2016-03-28 07:30:00,Brooklyn Nets,99,Miami Heat,110
2016-03-28 07:30:00,Oklahoma City Thunder,119,Toronto Raptors,100
2016-03-28 08:00:00,Atlanta Hawks,102,Chicago Bulls,100
2016-03-28 08:00:00,San Antonio Spurs,101,Memphis Grizzlies,87
2016-03-28 08:00:00,Phoenix Suns,116,Minnesota Timberwolves,121
2016-03-28 08:00:00,New York Knicks,91,New Orleans Pelicans,99
2016-03-28 09:00:00,Dallas Mavericks,97,Denver Nuggets,88
2016-03-28 09:00:00,Los Angeles Lakers,75,Utah Jazz,123
2016-03-28 10:00:00,Sacramento Kings,93,Portland Trail Blazers,105
2016-03-28 10:30:00,Boston Celtics,90,Los Angeles Clippers,114
2016-03-29 07:00:00,Chicago Bulls,98,Indiana Pacers,96
2016-03-29 07:00:00,Brooklyn Nets,105,Orlando Magic,139
2016-03-29 07:00:00,Charlotte Hornets,100,Philadelphia 76ers,85
2016-03-29 07:30:00,Oklahoma City Thunder,82,Detroit Pistons,88
2016-03-29 08:00:00,Houston Rockets,106,Cleveland Cavaliers,100
2016-03-29 10:30:00,Washington Wizards,94,Golden State Warriors,102
2016-03-30 07:30:00,Atlanta Hawks,97,Toronto Raptors,105
2016-03-30 08:00:00,Denver Nuggets,109,Memphis Grizzlies,105
2016-03-30 08:00:00,Phoenix Suns,94,Milwaukee Bucks,105
2016-03-30 08:00:00,Los Angeles Clippers,99,Minnesota Timberwolves,79
2016-03-30 08:30:00,New York Knicks,89,Dallas Mavericks,91
2016-03-30 08:30:00,New Orleans Pelicans,92,San Antonio Spurs,100
2016-03-30 09:00:00,Golden State Warriors,103,Utah Jazz,96
2016-03-30 10:00:00,Washington Wizards,111,Sacramento Kings,120
2016-03-30 10:30:00,Miami Heat,100,Los Angeles Lakers,102
2016-03-31 07:00:00,Chicago Bulls,103,Houston Rockets,100
2016-03-31 07:00:00,Orlando Magic,114,Indiana Pacers,94
2016-03-31 07:00:00,Brooklyn Nets,87,Cleveland Cavaliers,107
2016-03-31 08:00:00,Denver Nuggets,95,New Orleans Pelicans,101
2016-03-31 09:30:00,Los Angeles Clippers,117,Oklahoma City Thunder,119
2016-03-31 10:00:00,Boston Celtics,109,Portland Trail Blazers,116
2016-04-01 07:00:00,Philadelphia 76ers,91,Charlotte Hornets,100
2016-04-01 07:30:00,Dallas Mavericks,98,Detroit Pistons,89
2016-04-01 07:30:00,Brooklyn Nets,91,New York Knicks,105
2016-04-01 08:00:00,Orlando Magic,110,Milwaukee Bucks,113
2016-04-01 08:00:00,Cleveland Cavaliers,110,Atlanta Hawks,108
2016-04-01 08:00:00,Toronto Raptors,99,Memphis Grizzlies,95
2016-04-01 09:00:00,Minnesota Timberwolves,85,Utah Jazz,98
2016-04-01 10:00:00,Miami Heat,112,Sacramento Kings,106
2016-04-01 10:30:00,Boston Celtics,109,Golden State Warriors,106
2016-04-01 10:30:00,Washington Wizards,106,Phoenix Suns,99
2016-04-02 07:30:00,Indiana Pacers,115,Philadelphia 76ers,102
2016-04-02 08:00:00,Detroit Pistons,94,Chicago Bulls,90
2016-04-02 08:30:00,Toronto Raptors,95,San Antonio Spurs,102
2016-04-02 09:00:00,Sacramento Kings,115,Denver Nuggets,106
2016-04-02 10:00:00,Miami Heat,93,Portland Trail Blazers,110
2016-04-03 01:00:00,New Orleans Pelicans,106,Brooklyn Nets,87
2016-04-03 03:30:00,Washington Wizards,109,Los Angeles Clippers,114
2016-04-03 03:30:00,Oklahoma City Thunder,110,Houston Rockets,118
2016-04-03 03:30:00,Dallas Mavericks,88,Minnesota Timberwolves,78
2016-04-03 03:30:00,Charlotte Hornets,103,Cleveland Cavaliers,112
2016-04-03 06:00:00,Memphis Grizzlies,107,Orlando Magic,119
2016-04-03 06:00:00,Utah Jazz,101,Phoenix Suns,86
2016-04-03 07:00:00,Chicago Bulls,102,Milwaukee Bucks,98
2016-04-03 07:30:00,Indiana Pacers,92,New York Knicks,87
2016-04-03 08:00:00,Portland Trail Blazers,111,Golden State Warriors,136
2016-04-03 09:30:00,Boston Celtics,107,Los Angeles Lakers,100
2016-04-05 07:00:00,New Orleans Pelicans,93,Philadelphia 76ers,107
